"Avaliacao","Lucro_Mediana","Lucro_Min","Lucro_Max"
3374,875,672,995
3375,875,672,995
3376,875,672,995
3377,875,672,995
3378,875,672,995
3379,875,672,995
3380,875,672,995
3381,875,672,995
3382,875,672,995
3383,875,672,995
3384,875,672,995
3385,875,672,995
3386,875,672,995
3387,875,672,995
3388,875,672,995
3389,875,672,995
3390,875,672,995
3391,875,672,995
3392,875,672,995
3393,875,672,995
3394,875,672,995
3395,875,672,995
3396,875,672,995
3397,875,672,995
3398,875,672,995
3399,875,672,995
3400,875,672,995
3401,875,672,995
3402,910,672,1003
3403,910,672,1003
3404,910,672,1003
3405,910,672,1003
3406,910,672,1003
3407,910,672,1003
3408,910,672,1003
3409,910,672,1003
3410,910,672,1003
3411,910,672,1003
3412,910,672,1003
3413,910,672,1003
3414,910,672,1003
3415,910,672,1003
3416,910,672,1003
3417,910,672,1003
3418,910,672,1003
3419,910,672,1003
3420,910,672,1003
3421,910,672,1003
3422,910,672,1003
3423,910,672,1003
3424,910,672,1003
3425,910,672,1003
3426,910,672,1003
3427,910,672,1003
3428,910,672,1003
3429,910,672,1003
3430,910,672,1003
3431,910,672,1003
3432,910,672,1003
3433,910,672,1003
3434,910,672,1003
3435,910,672,1003
3436,910,672,1003
3437,910,672,1003
3438,910,672,1003
3439,910,672,1003
3440,910,672,1003
3441,910,672,1003
3442,910,672,1003
3443,910,672,1003
3444,910,672,1003
3445,910,672,1003
3446,910,672,1003
3447,910,699,1003
3448,910,699,1003
3449,910,699,1003
3450,910,699,1003
3451,910,699,1003
3452,910,699,1003
3453,910,699,1003
3454,910,699,1003
3455,910,699,1003
3456,910,699,1003
3457,910,699,1003
3458,910,699,1003
3459,910,699,1003
3460,910,699,1003
3461,910,699,1003
3462,910,699,1003
3463,910,699,1003
3464,910,699,1003
3465,910,699,1003
3466,910,699,1003
3467,910,717,1003
3468,910,717,1003
3469,910,717,1003
3470,910,717,1003
3471,910,717,1003
3472,910,717,1003
3473,910,717,1003
3474,910,717,1003
3475,910,717,1003
3476,910,717,1003
3477,910,717,1003
3478,910,717,1003
3479,910,717,1003
3480,910,717,1003
3481,910,717,1003
3482,910,717,1003
3483,910,717,1003
3484,910,717,1003
3485,910,717,1003
3486,910,717,1003
3487,910,717,1003
3488,910,717,1003
3489,910,717,1003
3490,910,717,1003
3491,910,717,1003
3492,910,717,1003
3493,910,717,1003
3494,910,717,1003
3495,910,717,1003
3496,910,717,1003
3497,910,717,1003
3498,910,717,1003
3499,910,717,1003
3500,910,717,1003
3501,910,717,1003
3502,910,717,1003
3503,910,717,1003
3504,910,717,1003
3505,910,717,1003
3506,910,717,1003
3507,910,717,1003
3508,910,717,1003
3509,910,717,1003
3510,910,717,1003
3511,910,717,1003
3512,910,717,1003
3513,910,717,1003
3514,910,717,1003
3515,910,717,1003
3516,910,717,1003
3517,910,717,1003
3518,910,717,1003
3519,910,717,1003
3520,910,717,1003
3521,910,717,1003
3522,910,717,1003
3523,910,717,1003
3524,910,717,1003
3525,910,717,1003
3526,910,717,1003
3527,910,717,1003
3528,910,717,1003
3529,910,717,1003
3530,910,717,1003
3531,910,717,1003
3532,910,717,1003
3533,910,717,1003
3534,910,717,1003
3535,910,717,1003
3536,910,717,1003
3537,910,717,1003
3538,910,717,1003
3539,910,717,1003
3540,910,717,1003
3541,910,717,1003
3542,910,717,1003
3543,910,717,1003
3544,910,717,1003
3545,910,717,1003
3546,910,717,1003
3547,910,719,1003
3548,910,719,1003
3549,910,719,1003
3550,910,719,1003
3551,910,719,1003
3552,910,719,1003
3553,910,719,1003
3554,910,719,1029
3555,910,719,1029
3556,910,719,1029
3557,910,719,1029
3558,910,719,1029
3559,910,719,1029
3560,910,719,1029
3561,910,719,1029
3562,910,719,1029
3563,910,719,1029
3564,910,719,1029
3565,910,719,1029
3566,910,719,1029
3567,910,719,1029
3568,910,719,1029
3569,910,719,1029
3570,910,719,1029
3571,910,719,1029
3572,910,719,1029
3573,910,719,1029
3574,910,719,1029
3575,910,719,1029
3576,910,719,1029
3577,910,719,1029
3578,910,719,1029
3579,910,719,1029
3580,910,719,1029
3581,910,719,1029
3582,910,719,1029
3583,910,719,1029
3584,910,719,1029
3585,910,719,1029
3586,910,719,1029
3587,910,719,1029
3588,910,719,1029
3589,910,719,1029
3590,910,719,1029
3591,910,719,1029
3592,910,719,1029
3593,910,719,1029
3594,910,719,1029
3595,910,719,1029
3596,910,719,1029
3597,910,719,1029
3598,910,719,1029
3599,910,719,1029
3600,910,719,1029
3601,910,719,1029
3602,910,719,1029
3603,910,719,1029
3604,910,719,1029
3605,910,719,1029
3606,910,719,1029
3607,910,719,1029
3608,910,719,1029
3609,910,719,1029
3610,910,719,1029
3611,910,719,1029
3612,910,719,1029
3613,910,719,1029
3614,910,719,1029
3615,910,719,1029
3616,910,729,1029
3617,910,729,1029
3618,910,729,1029
3619,910,729,1029
3620,910,729,1029
3621,910,729,1029
3622,910,729,1029
3623,910,729,1029
3624,910,729,1029
3625,910,729,1029
3626,910,729,1029
3627,910,729,1029
3628,910,729,1029
3629,910,729,1029
3630,910,729,1029
3631,910,729,1029
3632,910,729,1029
3633,910,729,1029
3634,910,729,1029
3635,910,729,1029
3636,910,729,1029
3637,910,729,1029
3638,910,729,1029
3639,910,729,1029
3640,910,729,1029
3641,910,729,1029
3642,910,729,1029
3643,910,729,1029
3644,910,729,1029
3645,910,729,1029
3646,910,729,1029
3647,910,729,1029
3648,910,729,1029
3649,910,729,1029
3650,910,729,1029
3651,910,729,1029
3652,910,729,1029
3653,910,729,1029
3654,910,729,1029
3655,910,729,1029
3656,910,729,1029
3657,910,729,1029
3658,910,729,1029
3659,910,729,1029
3660,910,729,1029
3661,910,729,1029
3662,910,729,1029
3663,910,729,1029
3664,910,729,1029
3665,910,729,1029
3666,910,729,1029
3667,910,729,1029
3668,910,729,1029
3669,910,729,1029
3670,910,729,1029
3671,910,729,1029
3672,910,729,1029
3673,910,729,1029
3674,910,729,1029
3675,910,729,1029
3676,910,729,1029
3677,910,729,1029
3678,910,729,1029
3679,910,729,1029
3680,910,729,1029
3681,910,729,1029
3682,910,729,1029
3683,910,729,1029
3684,910,729,1029
3685,910,729,1029
3686,910,729,1029
3687,910,729,1029
3688,910,729,1029
3689,910,729,1029
3690,910,729,1029
3691,910,729,1029
3692,910,729,1029
3693,910,729,1029
3694,910,729,1029
3695,910,729,1029
3696,910,729,1029
3697,910,729,1029
3698,910,729,1029
3699,910,729,1029
3700,910,729,1029
3701,910,729,1029
3702,910,729,1029
3703,910,729,1029
3704,910,729,1029
3705,910,729,1029
3706,910,729,1029
3707,910,729,1029
3708,910,729,1029
3709,910,729,1029
3710,910,729,1029
3711,910,729,1029
3712,910,729,1029
3713,910,729,1029
3714,910,729,1029
3715,910,729,1029
3716,910,729,1033
3717,910,729,1033
3718,910,729,1033
3719,910,729,1033
3720,910,729,1033
3721,910,729,1033
3722,910,729,1033
3723,910,729,1033
3724,910,729,1033
3725,910,729,1033
3726,910,729,1033
3727,910,729,1033
3728,910,729,1033
3729,910,729,1033
3730,910,729,1033
3731,910,729,1033
3732,910,729,1033
3733,910,729,1033
3734,910,729,1033
3735,910,729,1033
3736,910,729,1033
3737,910,729,1033
3738,910,729,1033
3739,910,729,1033
3740,910,729,1033
3741,910,729,1033
3742,910,729,1033
3743,910,729,1033
3744,910,729,1033
3745,910,729,1033
3746,910,729,1033
3747,910,729,1033
3748,910,729,1033
3749,910,729,1033
3750,910,729,1033
3751,910,729,1033
3752,910,729,1033
3753,910,729,1033
3754,910,729,1033
3755,910,729,1033
3756,910,729,1033
3757,910,729,1033
3758,910,729,1033
3759,910,729,1033
3760,910,729,1033
3761,910,729,1033
3762,910,729,1033
3763,910,729,1033
3764,910,729,1033
3765,910,729,1033
3766,910,729,1033
3767,910,729,1033
3768,910,729,1033
3769,910,729,1033
3770,910,729,1033
3771,910,729,1033
3772,910,729,1033
3773,910,729,1033
3774,910,729,1033
3775,910,729,1033
3776,910,729,1033
3777,910,729,1033
3778,910,729,1033
3779,910,729,1044
3780,910,729,1044
3781,910,729,1044
3782,910,729,1044
3783,910,729,1044
3784,910,729,1044
3785,910,729,1044
3786,910,729,1044
3787,910,729,1044
3788,910,729,1044
3789,910,729,1044
3790,910,729,1044
3791,910,729,1044
3792,910,729,1044
3793,910,729,1044
3794,910,729,1044
3795,910,729,1044
3796,910,729,1044
3797,910,729,1044
3798,910,729,1044
3799,910,729,1044
3800,910,729,1044
3801,910,729,1044
3802,910,729,1044
3803,910,729,1044
3804,910,729,1044
3805,910,729,1044
3806,910,729,1044
3807,910,729,1044
3808,910,729,1044
3809,910,729,1044
3810,910,729,1044
3811,910,729,1044
3812,910,729,1044
3813,910,729,1044
3814,910,729,1044
3815,910,729,1044
3816,910,729,1044
3817,910,729,1044
3818,910,729,1044
3819,910,729,1044
3820,910,729,1044
3821,910,729,1044
3822,910,729,1044
3823,910,729,1044
3824,910,729,1044
3825,910,729,1044
3826,910,729,1044
3827,910,729,1044
3828,910,729,1044
3829,910,729,1044
3830,910,729,1044
3831,910,729,1044
3832,910,729,1044
3833,910,729,1044
3834,910,729,1044
3835,910,729,1044
3836,910,729,1044
3837,910,729,1044
3838,910,729,1044
3839,910,729,1044
3840,910,729,1044
3841,910,729,1044
3842,910,729,1044
3843,910,729,1044
3844,910,729,1044
3845,910,729,1044
3846,910,729,1044
3847,910,729,1044
3848,910,729,1044
3849,910,729,1044
3850,910,729,1044
3851,910,729,1044
3852,910,729,1044
3853,910,729,1044
3854,910,729,1044
3855,910,729,1044
3856,910,729,1044
3857,910,729,1044
3858,910,729,1044
3859,910,729,1044
3860,910,729,1044
3861,910,729,1044
3862,910,729,1044
3863,910,729,1044
3864,910,729,1044
3865,910,729,1044
3866,910,729,1044
3867,910,729,1044
3868,910,729,1044
3869,910,729,1044
3870,910,729,1044
3871,910,729,1044
3872,910,729,1044
3873,910,729,1044
3874,910,729,1044
3875,910,729,1044
3876,910,729,1044
3877,910,729,1044
3878,910,729,1044
3879,910,729,1044
3880,910,729,1044
3881,910,729,1044
3882,910,729,1044
3883,910,729,1044
3884,910,729,1044
3885,910,729,1044
3886,910,729,1044
3887,910,729,1044
3888,910,729,1044
3889,910,729,1044
3890,910,729,1044
3891,910,729,1044
3892,910,729,1044
3893,910,729,1044
3894,910,729,1044
3895,910,729,1044
3896,910,729,1044
3897,910,729,1044
3898,910,729,1044
3899,910,729,1044
3900,910,729,1044
3901,910,729,1044
3902,910,729,1044
3903,910,729,1044
3904,910,729,1044
3905,910,729,1044
3906,910,729,1044
3907,910,729,1044
3908,910,729,1044
3909,910,729,1044
3910,910,729,1044
3911,910,729,1044
3912,910,729,1044
3913,910,729,1044
3914,910,729,1044
3915,910,729,1044
3916,910,729,1044
3917,910,729,1044
3918,910,729,1044
3919,910,729,1044
3920,910,729,1044
3921,910,729,1044
3922,910,729,1044
3923,910,729,1044
3924,910,729,1044
3925,910,729,1044
3926,910,729,1044
3927,910,729,1044
3928,910,729,1044
3929,910,729,1044
3930,910,729,1044
3931,910,729,1044
3932,910,729,1044
3933,910,729,1044
3934,910,729,1044
3935,910,729,1044
3936,910,729,1044
3937,910,729,1044
3938,910,729,1044
3939,910,729,1044
3940,910,729,1044
3941,910,729,1044
3942,910,729,1044
3943,910,729,1044
3944,910,729,1044
3945,910,729,1044
3946,910,729,1044
3947,910,729,1044
3948,910,729,1044
3949,910,729,1044
3950,910,729,1044
3951,910,729,1044
3952,910,729,1044
3953,910,729,1044
3954,910,729,1044
3955,910,729,1044
3956,910,729,1044
3957,910,729,1044
3958,910,729,1044
3959,910,729,1044
3960,910,729,1051
3961,910,729,1051
3962,910,729,1051
3963,910,729,1051
3964,910,729,1051
3965,910,729,1051
3966,910,729,1051
3967,910,729,1051
3968,910,729,1051
3969,910,729,1051
3970,910,729,1051
3971,910,729,1051
3972,910,729,1051
3973,910,729,1051
3974,910,729,1051
3975,910,729,1051
3976,910,729,1051
3977,910,729,1051
3978,910,729,1051
3979,910,729,1051
3980,910,729,1051
3981,910,729,1051
3982,910,729,1051
3983,910,729,1051
3984,910,729,1051
3985,910,729,1051
3986,910,729,1051
3987,995,729,1051
3988,995,729,1051
3989,995,729,1051
3990,995,729,1051
3991,995,729,1051
3992,995,729,1051
3993,995,729,1051
3994,995,729,1051
3995,995,729,1051
3996,995,729,1051
3997,995,729,1051
3998,995,729,1051
3999,995,729,1051
4000,995,729,1051
4001,995,729,1051
4002,995,729,1051
4003,995,729,1051
4004,995,729,1051
4005,995,729,1051
4006,995,729,1051
4007,995,729,1051
4008,995,729,1051
4009,995,729,1051
4010,995,729,1051
4011,995,729,1051
4012,995,729,1051
4013,995,729,1051
4014,995,729,1051
4015,995,729,1051
4016,995,729,1051
4017,995,729,1051
4018,995,729,1051
4019,995,729,1051
4020,995,729,1051
4021,995,729,1051
4022,995,729,1051
4023,995,729,1051
4024,995,729,1051
4025,995,729,1051
4026,995,729,1051
4027,995,729,1051
4028,995,729,1051
4029,995,729,1051
4030,995,729,1051
4031,995,729,1051
4032,995,729,1051
4033,995,729,1051
4034,995,729,1051
4035,995,729,1051
4036,995,729,1051
4037,995,729,1051
4038,995,729,1051
4039,995,729,1051
4040,995,729,1051
4041,995,729,1051
4042,995,729,1051
4043,995,729,1051
4044,995,729,1051
4045,995,729,1051
4046,995,729,1051
4047,995,729,1051
4048,995,729,1051
4049,995,729,1051
4050,995,729,1051
4051,995,729,1051
4052,995,729,1051
4053,995,729,1051
4054,995,729,1051
4055,995,729,1051
4056,995,729,1051
4057,995,729,1051
4058,995,729,1051
4059,995,729,1051
4060,995,729,1051
4061,995,729,1051
4062,995,729,1051
4063,995,729,1051
4064,995,729,1051
4065,995,729,1051
4066,995,729,1051
4067,995,729,1051
4068,995,729,1051
4069,995,729,1051
4070,995,729,1051
4071,995,729,1051
4072,995,729,1051
4073,995,729,1051
4074,995,729,1051
4075,995,729,1051
4076,995,729,1051
4077,995,729,1051
4078,995,729,1051
4079,995,729,1051
4080,995,729,1051
4081,995,729,1051
4082,995,729,1051
4083,995,729,1051
4084,995,729,1051
4085,995,729,1051
4086,995,729,1051
4087,995,729,1051
4088,995,729,1051
4089,995,729,1051
4090,995,729,1051
4091,995,729,1051
4092,995,729,1051
4093,995,729,1051
4094,995,729,1051
4095,995,729,1051
4096,995,729,1051
4097,995,729,1051
4098,995,729,1051
4099,995,729,1051
4100,995,729,1051
4101,995,729,1051
4102,995,729,1051
4103,995,729,1051
4104,995,729,1051
4105,995,729,1051
4106,995,729,1051
4107,995,729,1051
4108,995,729,1051
4109,995,729,1051
4110,995,729,1051
4111,995,729,1051
4112,995,729,1051
4113,995,729,1051
4114,995,729,1051
4115,995,729,1051
4116,995,729,1051
4117,995,729,1051
4118,995,729,1051
4119,995,729,1051
4120,995,729,1051
4121,995,729,1051
4122,995,729,1051
4123,995,729,1051
4124,995,729,1051
4125,995,729,1051
4126,995,729,1051
4127,995,729,1051
4128,995,729,1051
4129,995,729,1051
4130,995,729,1051
4131,995,729,1051
4132,995,729,1051
4133,995,729,1051
4134,995,729,1051
4135,995,729,1051
4136,995,729,1051
4137,995,729,1051
4138,995,729,1051
4139,995,729,1051
4140,995,729,1051
4141,995,729,1051
4142,995,729,1051
4143,995,729,1051
4144,995,729,1051
4145,995,729,1051
4146,995,729,1051
4147,995,729,1051
4148,995,729,1051
4149,995,729,1051
4150,995,729,1051
4151,995,729,1051
4152,995,729,1051
4153,995,729,1051
4154,995,729,1051
4155,995,729,1051
4156,995,729,1051
4157,995,729,1051
4158,995,729,1051
4159,995,729,1051
4160,995,729,1051
4161,995,729,1051
4162,995,729,1051
4163,995,729,1051
4164,995,729,1051
4165,995,729,1051
4166,995,729,1051
4167,995,729,1051
4168,995,729,1051
4169,995,729,1051
4170,995,729,1051
4171,995,729,1051
4172,995,729,1051
4173,995,729,1051
4174,995,729,1051
4175,995,729,1051
4176,995,729,1051
4177,995,729,1051
4178,995,729,1051
4179,995,729,1051
4180,995,729,1051
4181,995,729,1051
4182,995,729,1051
4183,995,729,1051
4184,995,729,1051
4185,995,729,1051
4186,995,729,1051
4187,995,729,1051
4188,995,729,1051
4189,995,729,1051
4190,995,729,1051
4191,995,729,1051
4192,995,729,1051
4193,995,729,1051
4194,995,729,1051
4195,995,729,1051
4196,995,729,1051
4197,995,729,1051
4198,995,729,1051
4199,995,729,1051
4200,995,729,1051
4201,995,729,1051
4202,995,729,1051
4203,995,729,1051
4204,995,729,1051
4205,995,729,1051
4206,995,729,1051
4207,995,729,1051
4208,995,729,1051
4209,995,729,1051
4210,995,729,1051
4211,995,729,1051
4212,995,729,1051
4213,995,729,1051
4214,995,729,1051
4215,995,729,1051
4216,995,729,1051
4217,995,729,1051
4218,995,729,1051
4219,995,729,1051
4220,995,729,1051
4221,995,729,1051
4222,995,729,1051
4223,995,729,1051
4224,995,729,1051
4225,995,729,1051
4226,995,729,1051
4227,995,729,1051
4228,995,729,1051
4229,995,729,1051
4230,995,729,1051
4231,995,729,1051
4232,995,729,1051
4233,995,729,1051
4234,995,729,1051
4235,995,729,1051
4236,995,729,1051
4237,995,729,1051
4238,995,729,1051
4239,995,729,1051
4240,995,729,1051
4241,995,729,1051
4242,995,729,1051
4243,995,729,1051
4244,995,729,1051
4245,995,729,1051
4246,995,729,1051
4247,995,729,1051
4248,995,729,1051
4249,995,729,1051
4250,995,729,1051
4251,995,729,1051
4252,995,729,1051
4253,995,729,1051
4254,995,729,1051
4255,995,729,1051
4256,995,729,1051
4257,995,729,1051
4258,995,729,1051
4259,995,729,1051
4260,995,729,1051
4261,995,729,1051
4262,995,729,1051
4263,995,729,1051
4264,995,729,1051
4265,995,729,1051
4266,995,729,1051
4267,995,729,1051
4268,995,729,1051
4269,995,729,1051
4270,995,729,1051
4271,995,729,1051
4272,995,729,1051
4273,995,729,1051
4274,995,729,1051
4275,995,729,1051
4276,995,729,1051
4277,995,729,1051
4278,995,729,1051
4279,995,729,1051
4280,995,729,1051
4281,995,729,1051
4282,995,729,1051
4283,995,729,1051
4284,995,729,1051
4285,995,729,1051
4286,995,729,1051
4287,995,729,1051
4288,995,729,1051
4289,995,729,1051
4290,995,729,1051
4291,995,729,1051
4292,995,729,1051
4293,995,729,1051
4294,995,729,1051
4295,995,729,1051
4296,995,729,1051
4297,995,729,1051
4298,995,729,1051
4299,995,729,1051
4300,995,729,1051
4301,995,729,1051
4302,995,729,1051
4303,995,729,1051
4304,995,729,1051
4305,995,729,1051
4306,995,729,1051
4307,995,729,1051
4308,995,729,1051
4309,995,729,1051
4310,995,729,1051
4311,995,729,1051
4312,995,729,1051
4313,995,729,1051
4314,995,729,1051
4315,995,729,1051
4316,995,729,1051
4317,995,729,1051
4318,995,729,1051
4319,995,729,1051
4320,995,729,1051
4321,995,729,1051
4322,995,729,1051
4323,995,729,1051
4324,995,729,1051
4325,995,729,1051
4326,995,729,1051
4327,995,729,1051
4328,995,729,1051
4329,995,729,1051
4330,995,729,1051
4331,995,729,1051
4332,995,729,1051
4333,995,729,1051
4334,995,729,1051
4335,995,729,1051
4336,995,729,1051
4337,995,729,1051
4338,995,729,1051
4339,995,729,1051
4340,995,729,1051
4341,995,729,1051
4342,995,729,1051
4343,995,729,1051
4344,995,729,1051
4345,995,729,1051
4346,995,729,1051
4347,995,729,1051
4348,995,729,1051
4349,995,729,1051
4350,995,729,1051
4351,995,729,1051
4352,995,729,1051
4353,995,729,1051
4354,995,729,1051
4355,995,729,1056
4356,995,729,1056
4357,995,729,1056
4358,995,729,1056
4359,995,729,1056
4360,995,729,1056
4361,995,729,1056
4362,995,729,1056
4363,995,729,1056
4364,995,729,1056
4365,995,729,1056
4366,995,729,1056
4367,995,729,1056
4368,995,729,1056
4369,995,729,1056
4370,995,729,1056
4371,995,729,1056
4372,995,729,1056
4373,995,729,1056
4374,995,729,1056
4375,995,729,1056
4376,995,729,1056
4377,995,729,1056
4378,995,729,1056
4379,995,729,1056
4380,995,729,1056
4381,995,729,1056
4382,995,729,1056
4383,995,729,1056
4384,995,729,1056
4385,995,729,1056
4386,995,729,1056
4387,995,729,1056
4388,995,729,1056
4389,995,729,1056
4390,995,729,1056
4391,995,729,1056
4392,995,729,1056
4393,995,729,1056
4394,995,729,1056
4395,995,729,1056
4396,995,729,1056
4397,995,729,1056
4398,995,729,1056
4399,995,729,1056
4400,995,729,1056
4401,995,729,1056
4402,995,729,1056
4403,995,729,1056
4404,995,729,1056
4405,995,729,1056
4406,995,729,1056
4407,995,729,1056
4408,995,729,1056
4409,995,729,1056
4410,995,729,1056
4411,995,729,1056
4412,995,729,1056
4413,995,729,1056
4414,995,729,1056
4415,995,729,1056
4416,995,729,1056
4417,995,729,1056
4418,995,729,1056
4419,995,729,1056
4420,995,729,1056
4421,995,729,1056
4422,995,729,1056
4423,995,729,1056
4424,995,729,1056
4425,995,729,1056
4426,995,729,1056
4427,995,729,1056
4428,995,729,1056
4429,995,729,1056
4430,995,729,1056
4431,995,729,1056
4432,995,729,1056
4433,995,729,1056
4434,995,729,1056
4435,995,729,1056
4436,995,729,1056
4437,995,729,1056
4438,995,729,1056
4439,995,729,1056
4440,995,729,1056
4441,995,729,1056
4442,995,729,1056
4443,995,729,1056
4444,995,729,1056
4445,995,729,1056
4446,995,729,1056
4447,995,729,1056
4448,995,729,1056
4449,995,729,1056
4450,995,729,1056
4451,995,729,1056
4452,995,729,1056
4453,995,729,1056
4454,995,729,1056
4455,995,729,1056
4456,995,729,1056
4457,995,729,1056
4458,995,729,1056
4459,995,729,1056
4460,995,729,1056
4461,995,729,1056
4462,995,729,1056
4463,995,729,1056
4464,995,729,1056
4465,995,729,1056
4466,995,729,1056
4467,995,729,1056
4468,995,729,1056
4469,995,729,1056
4470,995,729,1056
4471,995,729,1056
4472,995,729,1056
4473,995,729,1056
4474,995,729,1056
4475,995,729,1056
4476,995,729,1056
4477,995,729,1056
4478,995,729,1071
4479,995,729,1071
4480,995,729,1071
4481,995,729,1071
4482,995,729,1071
4483,995,729,1071
4484,995,729,1071
4485,995,729,1071
4486,995,729,1071
4487,995,729,1071
4488,995,729,1071
4489,995,729,1071
4490,995,729,1071
4491,995,729,1071
4492,995,729,1071
4493,995,729,1071
4494,995,729,1071
4495,995,729,1071
4496,995,729,1071
4497,995,729,1071
4498,995,729,1071
4499,995,729,1071
4500,995,729,1071
4501,995,729,1071
4502,995,729,1071
4503,995,729,1071
4504,995,729,1071
4505,995,729,1071
4506,995,729,1071
4507,995,729,1071
4508,995,729,1071
4509,995,729,1071
4510,995,729,1071
4511,995,729,1071
4512,995,729,1071
4513,995,729,1071
4514,995,729,1071
4515,995,729,1071
4516,995,729,1071
4517,995,729,1071
4518,995,729,1071
4519,995,729,1071
4520,995,729,1071
4521,995,729,1071
4522,995,729,1071
4523,995,729,1071
4524,995,729,1071
4525,995,729,1071
4526,995,729,1071
4527,995,729,1071
4528,995,729,1071
4529,995,729,1071
4530,995,729,1071
4531,995,729,1071
4532,995,729,1071
4533,995,729,1071
4534,995,729,1071
4535,995,729,1071
4536,995,729,1071
4537,995,729,1071
4538,995,729,1071
4539,995,729,1071
4540,995,729,1071
4541,995,729,1071
4542,995,729,1071
4543,995,729,1071
4544,995,729,1071
4545,995,729,1071
4546,1009,729,1071
4547,1009,729,1071
4548,1009,729,1071
4549,1009,729,1071
4550,1009,729,1071
4551,1009,729,1071
4552,1009,729,1071
4553,1009,729,1071
4554,1009,729,1071
4555,1009,729,1071
4556,1009,729,1071
4557,1009,729,1071
4558,1009,729,1071
4559,1009,729,1071
4560,1009,729,1071
4561,1009,729,1071
4562,1009,729,1071
4563,1009,729,1071
4564,1009,729,1071
4565,1009,729,1071
4566,1009,729,1071
4567,1009,729,1071
4568,1009,729,1071
4569,1009,729,1071
4570,1009,729,1071
4571,1009,729,1071
4572,1009,729,1071
4573,1009,729,1071
4574,1009,729,1071
4575,1009,729,1071
4576,1009,729,1071
4577,1009,729,1071
4578,1009,729,1071
4579,1009,729,1071
4580,1009,729,1071
4581,1009,729,1071
4582,1009,729,1071
4583,1009,729,1071
4584,1009,729,1071
4585,1009,729,1071
4586,1009,729,1071
4587,1009,729,1071
4588,1009,729,1071
4589,1009,729,1071
4590,1009,729,1071
4591,1009,729,1071
4592,1009,729,1071
4593,1009,729,1071
4594,1009,729,1071
4595,1009,729,1071
4596,1009,729,1071
4597,1009,729,1071
4598,1009,729,1071
4599,1009,729,1071
4600,1009,729,1071
4601,1009,729,1071
4602,1009,729,1071
4603,1009,729,1071
4604,1009,729,1071
4605,1009,729,1071
4606,1009,729,1071
4607,1009,729,1071
4608,1009,729,1071
4609,1009,729,1071
4610,1009,729,1071
4611,1009,729,1071
4612,1009,729,1071
4613,1009,729,1071
4614,1009,729,1087
4615,1009,729,1087
4616,1009,729,1087
4617,1009,729,1087
4618,1009,729,1087
4619,1009,729,1087
4620,1009,729,1087
4621,1009,729,1087
4622,1009,729,1087
4623,1009,729,1087
4624,1009,729,1087
4625,1009,729,1087
4626,1009,729,1087
4627,1009,729,1087
4628,1009,729,1087
4629,1009,729,1087
4630,1009,729,1087
4631,1009,729,1087
4632,1009,729,1087
4633,1009,729,1087
4634,1009,729,1087
4635,1009,729,1087
4636,1009,729,1087
4637,1009,729,1087
4638,1009,729,1087
4639,1009,729,1087
4640,1009,729,1087
4641,1009,729,1087
4642,1009,729,1087
4643,1009,729,1087
4644,1009,729,1087
4645,1009,729,1087
4646,1009,729,1087
4647,1009,729,1087
4648,1009,729,1087
4649,1009,729,1087
4650,1009,729,1087
4651,1009,729,1087
4652,1009,729,1087
4653,1009,729,1087
4654,1009,729,1087
4655,1009,729,1087
4656,1009,729,1087
4657,1009,729,1087
4658,1009,729,1087
4659,1009,729,1087
4660,1009,729,1087
4661,1009,729,1087
4662,1015,729,1087
4663,1015,729,1087
4664,1015,729,1087
4665,1015,729,1087
4666,1015,729,1087
4667,1015,729,1087
4668,1015,729,1087
4669,1015,729,1087
4670,1015,729,1087
4671,1015,729,1087
4672,1015,729,1087
4673,1015,729,1087
4674,1015,729,1087
4675,1015,729,1087
4676,1015,729,1087
4677,1015,729,1087
4678,1015,729,1087
4679,1015,729,1087
4680,1015,729,1087
4681,1015,729,1087
4682,1015,729,1087
4683,1015,729,1087
4684,1015,729,1087
4685,1015,729,1087
4686,1015,729,1087
4687,1015,729,1087
4688,1015,729,1087
4689,1015,729,1087
4690,1015,729,1087
4691,1015,729,1087
4692,1015,729,1087
4693,1015,729,1087
4694,1015,729,1087
4695,1015,729,1087
4696,1015,729,1087
4697,1015,729,1087
4698,1015,729,1087
4699,1015,729,1087
4700,1015,729,1087
4701,1015,729,1087
4702,1015,729,1087
4703,1015,729,1087
4704,1015,729,1087
4705,1015,729,1087
4706,1015,729,1087
4707,1015,729,1087
4708,1015,729,1087
4709,1015,729,1087
4710,1015,729,1087
4711,1015,729,1087
4712,1015,729,1087
4713,1015,729,1087
4714,1015,729,1087
4715,1015,729,1087
4716,1015,729,1087
4717,1015,729,1087
4718,1015,729,1087
4719,1015,729,1087
4720,1015,729,1087
4721,1015,729,1087
4722,1015,729,1087
4723,1015,729,1087
4724,1015,729,1087
4725,1015,729,1087
4726,1015,729,1087
4727,1015,729,1087
4728,1015,729,1087
4729,1015,729,1087
4730,1015,729,1087
4731,1015,729,1087
4732,1015,729,1087
4733,1015,729,1087
4734,1015,729,1087
4735,1015,729,1087
4736,1015,729,1087
4737,1015,729,1087
4738,1015,729,1087
4739,1015,729,1087
4740,1015,729,1087
4741,1015,729,1087
4742,1015,729,1087
4743,1015,729,1087
4744,1015,729,1087
4745,1015,729,1087
4746,1015,729,1087
4747,1015,729,1087
4748,1015,729,1087
4749,1015,729,1087
4750,1015,729,1087
4751,1015,729,1087
